incident_id,frp_mw,brightness_temperature,brightness_ti5,scan,track,satellite_sensor,instrument,daynight,firms_confidence,latitude,longitude,land_cover_type,elevation_m,forest_distance_km,urban_distance_km,industrial_distance_km,oil_gas_facility_distance_km,chemical_facility_distance_km,population_density,ndvi,forest_cover_pct,vegetation_density,fuel_moisture_pct,temperature_c,humidity_pct,rainfall_24h_mm,rainfall_7d_mm,wind_speed_kmh,wind_direction_deg,soil_moisture_pct,drought_index,month,season,hour,historical_fire_count_7d,historical_fire_count_30d,historical_fire_count_90d,historical_fire_count_365d,refinery_distance_km,power_plant_distance_km,steel_plant_distance_km,cement_plant_distance_km,mine_distance_km,lng_terminal_distance_km,industrial_landuse_distance_km,within_industrial_area,nearby_facility_type,incident_name,reference_source,reference_url,firms_match,firms_nearby_match,firms_nearby_status,firms_deep_match,firms_deep_status,firms_deep_api_successes,firms_deep_api_failures,firms_evidence_level,firms_evidence_status,firms_evidence_source,historical_firms_status,historical_firms_api_successes,historical_firms_api_failures,fire_duration_days,spread_rate_km_day,thermal_area_km2
INC-0416,147.55,354.28,304.48,0.39,0.46,VIIRS_NOAA21,VIIRS,D,89.2,22.37376,82.75252,Mining / Bare Soil,292.7,13.18,6.47,2.17,164.32,64.97,74.4,0.116,11.6,0.139,9.7,40.2,84.9,0.0,0.0,21.1,256.0,36.0,-3.5,8,Monsoon,7,2,4,17,36,104.4,19.64,17.25,44.63,1.22,15.35,2.17,0,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #416,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0416,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.7,0.63,2.755
INC-0417,145.34,377.37,325.88,1.43,1.34,MODIS_TERRA,MODIS,D,88.6,22.36423,82.7194,Industrial / Built-up,292.4,16.22,11.96,0.26,243.2,30.33,18.6,0.122,12.2,0.147,14.0,40.0,69.4,0.0,0.0,30.2,1.9,34.5,0.56,4,Summer,7,6,4,10,35,266.99,8.02,16.04,135.71,0.94,95.26,0.26,1,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #417,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0417,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.72,0.85,5.134
INC-0418,54.58,374.66,324.32,0.33,0.48,VIIRS_NOAA21,VIIRS,D,83.5,23.66353,86.14198,Mining / Bare Soil,228.9,14.6,10.71,3.04,228.04,19.96,107.2,0.193,19.3,0.232,14.3,27.6,24.4,0.0,0.0,23.7,195.6,18.5,0.39,11,Post-Monsoon,21,3,3,14,50,331.08,10.51,27.71,29.58,0.18,8.19,3.04,1,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #418,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0418,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.35,0.14,6.661
INC-0419,149.23,335.39,319.88,1.52,1.39,MODIS_TERRA,MODIS,D,91.0,23.7074,86.13582,Mining / Bare Soil,204.6,9.57,5.9,3.57,91.48,40.89,91.9,0.21,21.0,0.251,17.8,41.9,51.5,0.0,0.0,28.1,118.3,9.1,-2.04,3,Summer,17,3,7,13,38,168.86,19.51,27.56,32.71,1.54,136.7,3.57,0,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #419,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0419,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.16,2.78,2.902
INC-0420,107.74,335.07,294.13,1.75,1.98,MODIS_TERRA,MODIS,D,96.1,24.25672,82.76567,Mining / Bare Soil,355.7,9.23,10.51,2.38,169.94,75.72,65.7,0.08,8.0,0.096,6.6,23.5,60.5,0.0,1.57,32.0,37.5,23.7,-2.43,11,Post-Monsoon,7,4,3,17,39,124.45,14.03,2.5,9.37,0.68,63.78,2.38,1,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #420,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0420,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.92,1.81,8.57
INC-0421,91.11,406.38,319.32,1.66,2.15,MODIS_TERRA,MODIS,N,99.8,24.22232,82.71788,Industrial / Built-up,358.4,4.33,8.1,1.91,75.48,36.21,206.8,0.165,16.5,0.198,15.6,23.7,66.7,0.0,0.0,8.2,235.3,16.8,0.68,2,Winter,0,0,6,16,44,161.82,3.6,16.77,56.27,1.39,180.89,1.91,0,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #421,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0421,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.36,0.79,9.713
INC-0422,38.68,367.75,305.18,0.38,0.38,VIIRS_NOAA20,VIIRS,D,98.0,24.19172,82.6266,Mining / Bare Soil,361.8,8.56,8.69,2.49,244.88,75.96,255.0,0.064,6.4,0.076,8.2,29.1,57.2,0.0,0.0,16.5,309.9,30.4,-2.32,12,Winter,23,1,5,15,32,195.48,18.37,25.02,123.95,1.62,156.14,2.49,0,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #422,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0422,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.9,0.84,1.023
INC-0423,41.68,346.68,324.7,0.39,0.53,VIIRS_NOAA21,VIIRS,N,80.0,22.38511,82.76926,Mining / Bare Soil,292.6,6.14,10.09,1.07,182.72,20.43,285.7,0.13,13.0,0.156,15.8,28.1,32.4,0.0,0.0,7.9,76.4,29.9,-1.19,3,Summer,12,1,6,13,29,238.03,7.46,27.83,28.1,0.56,56.39,1.07,1,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #423,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0423,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.42,0.96,9.491
INC-0424,105.22,346.16,319.3,0.43,0.47,VIIRS_SNPP,VIIRS,D,73.1,23.6592,86.07028,Mining / Bare Soil,212.5,4.0,4.41,1.04,119.77,64.62,272.1,0.095,9.5,0.114,7.8,33.3,44.8,0.0,0.0,12.2,210.8,32.5,-2.73,9,Monsoon,7,0,5,10,47,272.7,16.9,0.98,84.21,0.3,19.87,1.04,1,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #424,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0424,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.87,0.27,1.75
INC-0425,188.93,362.14,295.97,0.4,0.35,VIIRS_NOAA20,VIIRS,D,72.6,22.36204,82.71404,Industrial / Built-up,305.4,13.22,10.64,2.64,235.03,69.76,33.3,0.069,6.9,0.083,7.9,33.0,41.3,0.0,0.0,33.8,194.6,14.8,-2.97,3,Summer,22,1,2,17,34,82.44,17.07,9.7,74.48,0.85,110.98,2.64,1,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #425,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0425,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.1,0.72,9.55
INC-0426,78.06,351.26,290.21,0.39,0.5,VIIRS_NOAA21,VIIRS,D,90.0,24.19598,82.65243,Mining / Bare Soil,376.9,9.76,9.3,0.45,234.04,32.16,147.5,0.236,23.6,0.283,8.7,30.7,34.6,0.96,0.96,16.2,116.4,42.7,-3.27,6,Monsoon,19,1,4,14,43,179.01,2.16,19.87,95.87,1.29,156.28,0.45,0,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #426,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0426,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.84,2.88,2.021
INC-0427,162.04,406.74,327.4,0.34,0.49,VIIRS_NOAA20,VIIRS,N,65.3,24.25346,82.63116,Mining / Bare Soil,357.8,12.91,4.69,3.01,137.22,53.84,271.5,0.174,17.4,0.208,15.9,35.4,23.4,0.0,0.0,35.8,104.1,34.0,0.52,9,Monsoon,23,0,3,11,38,192.28,4.89,6.0,149.15,0.19,70.8,3.01,1,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #427,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0427,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.19,2.56,1.599
INC-0428,60.16,344.73,315.44,0.38,0.37,VIIRS_SNPP,VIIRS,N,84.3,23.75165,86.5168,Industrial / Built-up,226.6,14.82,6.12,2.86,76.67,56.75,141.3,0.242,24.2,0.291,16.2,28.6,77.2,0.0,0.0,9.3,53.7,24.4,-2.77,3,Summer,19,2,3,19,32,240.4,19.14,9.48,24.16,1.68,21.96,2.86,0,Coal Mine / Smelter,Jharia Dhanbad Coal Belt Thermal Anomaly Event #428,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0428,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.36,1.82,9.572
INC-0429,163.03,387.13,314.33,0.34,0.32,VIIRS_SNPP,VIIRS,D,96.1,22.32687,82.82322,Industrial / Built-up,280.6,7.32,11.64,1.11,229.35,52.73,279.0,0.223,22.3,0.267,7.6,43.7,28.3,0.0,0.0,5.9,258.1,9.0,-2.73,1,Winter,6,3,1,11,30,113.29,12.22,28.5,32.65,0.78,165.0,1.11,1,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #429,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0429,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.74,2.22,1.564
INC-0430,44.73,383.56,326.39,0.33,0.55,VIIRS_NOAA21,VIIRS,D,71.4,22.31403,82.72643,Industrial / Built-up,284.6,3.59,10.08,3.23,134.23,22.13,120.2,0.164,16.4,0.196,14.2,25.2,62.0,0.0,0.0,10.2,305.3,28.1,-2.04,3,Summer,0,2,5,11,33,219.35,10.48,15.94,89.81,0.82,24.54,3.23,1,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #430,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0430,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.48,0.3,9.204
INC-0431,195.49,421.25,331.42,0.36,0.51,VIIRS_SNPP,VIIRS,D,94.4,23.65244,86.11401,Industrial / Built-up,214.5,3.94,11.87,2.05,90.02,65.03,26.2,0.105,10.5,0.126,9.6,42.0,79.1,0.0,0.0,33.0,345.1,24.6,-0.41,8,Monsoon,2,1,6,16,36,151.36,18.45,25.25,77.03,1.42,153.64,2.05,0,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #431,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0431,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.57,0.68,10.804
INC-0432,102.11,395.8,296.0,2.13,1.38,MODIS_TERRA,MODIS,D,96.4,23.77703,86.44106,Mining / Bare Soil,218.8,3.03,8.34,3.89,213.68,78.35,138.7,0.131,13.1,0.158,15.5,27.5,20.8,0.0,0.0,6.2,261.4,20.2,1.36,2,Winter,15,0,2,12,47,308.31,21.52,17.65,9.46,0.96,120.49,3.89,1,Coal Mine / Smelter,Jharia Dhanbad Coal Belt Thermal Anomaly Event #432,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0432,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.45,1.45,9.423
INC-0433,196.78,355.08,302.55,2.09,2.19,MODIS_TERRA,MODIS,D,89.8,22.3368,82.73041,Mining / Bare Soil,278.2,7.71,9.23,2.64,199.37,68.3,33.3,0.193,19.3,0.231,11.5,33.2,57.3,0.0,0.0,34.6,170.3,39.3,1.6,2,Winter,14,4,5,12,37,329.2,11.34,29.55,39.52,0.43,53.1,2.64,1,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #433,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0433,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.12,2.94,1.317
INC-0434,25.85,392.16,329.14,0.34,0.46,VIIRS_NOAA21,VIIRS,D,95.1,22.3658,82.75245,Mining / Bare Soil,307.0,7.8,11.56,3.6,131.13,52.27,79.9,0.11,11.0,0.132,9.2,30.6,63.6,0.0,0.0,23.5,352.5,23.1,1.66,9,Monsoon,7,0,4,19,50,341.23,24.58,13.93,96.77,1.53,199.96,3.6,0,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #434,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0434,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.73,0.86,6.821
INC-0435,127.02,368.5,296.65,0.47,0.44,VIIRS_NOAA21,VIIRS,D,70.3,23.62779,86.12748,Mining / Bare Soil,219.2,5.95,9.91,2.27,102.2,46.79,178.4,0.066,6.6,0.079,14.7,27.1,77.7,0.0,0.0,19.2,336.4,21.3,-2.52,1,Winter,2,1,2,10,39,139.09,5.44,25.91,125.93,1.7,167.31,2.27,0,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #435,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0435,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.73,0.11,1.281
INC-0436,129.3,415.7,327.12,0.46,0.4,VIIRS_NOAA21,VIIRS,D,72.8,23.69101,86.14703,Mining / Bare Soil,222.0,14.54,2.82,2.63,240.22,25.53,173.9,0.235,23.5,0.282,14.0,27.9,43.1,0.0,0.0,21.5,262.4,30.8,-2.65,9,Monsoon,10,1,7,9,50,280.89,8.7,24.66,58.93,1.27,46.28,2.63,0,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #436,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0436,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.19,0.23,8.625
INC-0437,205.15,397.99,312.13,0.5,0.53,VIIRS_SNPP,VIIRS,N,98.3,24.22117,82.65239,Mining / Bare Soil,377.4,13.8,10.86,0.98,220.36,34.57,228.9,0.079,7.9,0.095,17.6,29.2,56.0,0.0,3.61,17.9,322.5,18.0,-1.41,6,Monsoon,15,0,8,12,43,334.07,7.75,27.86,26.02,1.74,43.42,0.98,0,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #437,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0437,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.32,1.0,2.694
INC-0438,197.24,386.61,327.82,0.42,0.36,VIIRS_NOAA20,VIIRS,D,75.8,23.71,86.4697,Industrial / Built-up,233.3,16.43,6.82,0.46,69.68,35.08,138.5,0.103,10.3,0.124,17.9,32.0,55.4,0.0,0.0,32.4,259.9,14.4,1.86,9,Monsoon,7,1,6,15,43,91.76,8.42,2.55,69.38,0.46,156.29,0.46,1,Coal Mine / Smelter,Jharia Dhanbad Coal Belt Thermal Anomaly Event #438,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0438,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.95,2.64,3.92
INC-0439,81.98,365.55,303.76,0.36,0.45,VIIRS_SNPP,VIIRS,D,85.7,24.19893,82.66045,Mining / Bare Soil,379.0,7.32,9.12,2.4,70.6,35.17,100.0,0.201,20.1,0.241,6.6,34.9,38.7,0.0,0.0,18.3,324.0,8.2,1.12,2,Winter,17,2,6,16,28,139.79,10.37,15.87,80.78,0.94,137.24,2.4,1,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #439,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0439,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.86,0.64,2.222
INC-0440,131.99,350.85,320.3,1.69,2.19,MODIS_TERRA,MODIS,D,89.2,23.78455,86.37278,Mining / Bare Soil,241.5,14.91,5.38,2.36,206.68,18.95,89.5,0.19,19.0,0.228,5.0,28.8,43.1,0.0,0.0,22.9,302.9,13.3,1.94,3,Summer,8,1,1,13,42,243.52,21.08,11.67,81.25,0.85,107.64,2.36,1,Coal Mine / Smelter,Jharia Dhanbad Coal Belt Thermal Anomaly Event #440,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0440,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.37,1.03,1.648
INC-0441,162.87,426.99,329.52,0.32,0.4,VIIRS_SNPP,VIIRS,N,91.3,23.69596,86.08049,Industrial / Built-up,226.6,7.42,4.19,0.87,154.39,50.96,167.9,0.129,12.9,0.155,16.5,31.0,36.9,0.0,0.0,37.1,125.3,6.6,-3.3,11,Post-Monsoon,7,1,2,18,36,141.36,18.09,22.2,95.75,0.09,148.96,0.87,1,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #441,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0441,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.71,1.45,5.139
INC-0442,145.18,370.96,332.75,0.42,0.46,VIIRS_NOAA20,VIIRS,D,80.8,23.66574,86.19665,Mining / Bare Soil,208.1,8.83,6.19,3.31,132.51,48.56,292.3,0.226,22.6,0.271,16.9,23.3,25.4,0.0,0.0,33.8,42.8,35.4,0.1,1,Winter,14,1,6,15,34,158.72,21.13,16.05,6.7,1.02,140.06,3.31,0,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #442,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0442,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.22,1.9,9.42
INC-0443,66.48,409.13,294.01,0.44,0.33,VIIRS_NOAA21,VIIRS,N,70.4,24.17244,82.63896,Industrial / Built-up,378.1,5.26,5.91,1.42,191.3,60.46,131.5,0.129,12.9,0.155,5.9,40.9,30.7,0.0,0.0,6.9,248.7,29.4,2.0,11,Post-Monsoon,16,0,2,11,55,167.88,11.49,6.87,121.85,1.22,14.13,1.42,0,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #443,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0443,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.83,1.25,3.447
INC-0444,186.62,368.06,302.12,1.45,1.9,MODIS_TERRA,MODIS,D,93.3,22.36845,82.76331,Mining / Bare Soil,295.9,13.48,6.92,0.23,56.45,61.89,107.0,0.23,23.0,0.276,4.3,36.4,26.6,0.0,0.0,25.0,217.2,41.5,-0.42,10,Post-Monsoon,11,0,7,13,37,187.99,19.83,19.77,72.37,1.07,193.42,0.23,0,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #444,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0444,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.9,2.41,2.995
INC-0445,66.28,347.14,315.15,0.4,0.45,VIIRS_NOAA21,VIIRS,D,93.2,22.33597,82.73129,Mining / Bare Soil,286.6,11.74,4.68,2.63,171.22,53.8,175.6,0.158,15.8,0.19,17.8,30.8,65.8,0.35,7.39,12.3,59.9,28.7,0.69,5,Summer,8,2,5,15,50,123.05,16.23,13.36,18.19,0.08,157.14,2.63,1,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #445,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0445,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.29,0.17,0.719
INC-0446,159.25,371.33,327.63,0.45,0.45,VIIRS_SNPP,VIIRS,N,95.6,23.68647,86.11095,Mining / Bare Soil,233.6,17.35,4.14,1.07,46.62,41.68,286.5,0.21,21.0,0.252,6.5,37.4,51.7,0.0,0.0,25.9,312.9,42.3,0.93,5,Summer,15,0,5,11,46,203.95,24.15,25.06,29.5,0.34,172.69,1.07,1,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #446,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0446,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.01,1.86,7.28
INC-0447,168.37,423.78,303.6,0.41,0.33,VIIRS_SNPP,VIIRS,D,90.7,24.22115,82.66841,Mining / Bare Soil,369.7,9.82,3.22,2.74,183.67,33.65,102.4,0.089,8.9,0.107,9.5,30.5,78.4,0.0,0.0,26.3,30.5,43.0,-2.91,10,Post-Monsoon,22,4,5,14,37,87.42,5.8,12.47,12.31,0.34,100.23,2.74,1,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #447,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0447,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.81,0.65,8.596
